hotel,city,nation,reviewer,vote
Motel Domino,Nürnberg,Deutschland, Thomas H,2.0
Motel Domino,Nürnberg,Deutschland, Ludwig S,8.0
Motel Domino,Nürnberg,Deutschland, HeinzDTrost,8.0
Motel Domino,Nürnberg,Deutschland,Anneliese M,0.0
Motel Domino,Nürnberg,Deutschland,jmb,7.0
Motel Domino,Nürnberg,Deutschland,eithne e,7.0
Wohnen mit Ambiente,Dresden,Deutschland,Maria G,10.0
Wohnen mit Ambiente,Dresden,Deutschland,jmb,4.0
Wohnen mit Ambiente,Dresden,Deutschland,NAW_Newbury,9.0
Wohnen mit Ambiente,Dresden,Deutschland,Jader G,8.0
Hentschels Apartments, Leipzig,Deutschland,Meikell K,4.0
Hentschels Apartments, Leipzig,Deutschland, joschwa,6.0
Hentschels Apartments, Leipzig,Deutschland, josy248,6.0
Hentschels Apartments, Leipzig,Deutschland, mary0690,8.0
Hentschels Apartments, Leipzig,Deutschland, Guerlain1828,8.0
Hentschels Apartments, Leipzig,Deutschland,Andrea B,2.0
Hentschels Apartments, Leipzig,Deutschland,nederlandsegulden,4.0
Hentschels Apartments, Leipzig,Deutschland,Kati_reist,2.0
Hotel Atlantic Kempinski Hamburg,der,Deutschland,Ralf T,10.0
Hotel Atlantic Kempinski Hamburg,der,Deutschland, GHOSTGIN,8.0
Hotel Atlantic Kempinski Hamburg,der,Deutschland, Sebastian W,6.0
Hotel Atlantic Kempinski Hamburg,der,Deutschland, Andre1309,8.0
Hotel Atlantic Kempinski Hamburg,der,Deutschland, Annepino,8.0
Hotel Atlantic Kempinski Hamburg,der,Deutschland,Explore763945,6.0
Hotel Atlantic Kempinski Hamburg,der,Deutschland,jkerber2018,6.0
Hotel Atlantic Kempinski Hamburg,der,Deutschland,Kristine G,0.0
Steigenberger Hotel Hamburg,4,Deutschland,moronenogmbh,10.0
Steigenberger Hotel Hamburg,4,Deutschland, hempaid81,10.0
Steigenberger Hotel Hamburg,4,Deutschland, Dream38780896236,10.0
Steigenberger Hotel Hamburg,4,Deutschland, udo072,4.0
Steigenberger Hotel Hamburg,4,Deutschland, Michael W,2.0
Steigenberger Hotel Hamburg,4,Deutschland,Explore763945,8.0
Steigenberger Hotel Hamburg,4,Deutschland,Lior P,6.0
Steigenberger Hotel Hamburg,4,Deutschland,Jader G,2.0
Mövenpick Hotel Nürnberg-Airport,Nürnberg,Deutschland,mkraemer2019,4.0
Mövenpick Hotel Nürnberg-Airport,Nürnberg,Deutschland, Mareen,8.0
Mövenpick Hotel Nürnberg-Airport,Nürnberg,Deutschland, Elio F,8.0
Mövenpick Hotel Nürnberg-Airport,Nürnberg,Deutschland, Huber Markus,10.0
Mövenpick Hotel Nürnberg-Airport,Nürnberg,Deutschland, Kleine Hexe,10.0
Mövenpick Hotel Nürnberg-Airport,Nürnberg,Deutschland,Kristine G,1.0
Mövenpick Hotel Nürnberg-Airport,Nürnberg,Deutschland,Verča,8.0
Mövenpick Hotel Nürnberg-Airport,Nürnberg,Deutschland,Explore763945,5.0
Römerhof Hotel,Stuttgart,Deutschland,Der Bernauer,6.0
Römerhof Hotel,Stuttgart,Deutschland, Dennis G,6.0
Römerhof Hotel,Stuttgart,Deutschland, kkresse,6.0
Römerhof Hotel,Stuttgart,Deutschland, hornist84-1984,10.0
Römerhof Hotel,Stuttgart,Deutschland, Sisiphos,4.0
Römerhof Hotel,Stuttgart,Deutschland,Andrea B,8.0
Römerhof Hotel,Stuttgart,Deutschland,eithne e,5.0
Römerhof Hotel,Stuttgart,Deutschland,Explore763945,9.0
Messehotel Köln-Deutz,Köln,Deutschland,Ingo W,8.0
Messehotel Köln-Deutz,Köln,Deutschland, FttrSknhd,10.0
Messehotel Köln-Deutz,Köln,Deutschland, Krullf,8.0
Messehotel Köln-Deutz,Köln,Deutschland, chrisblom0211,8.0
Messehotel Köln-Deutz,Köln,Deutschland, Julischka,8.0
Messehotel Köln-Deutz,Köln,Deutschland,Omatilla,2.0
Messehotel Köln-Deutz,Köln,Deutschland,Explore763945,2.0
Messehotel Köln-Deutz,Köln,Deutschland,jkerber2018,9.0
Postel Usedom Wolgast,Usedom,Deutschland,It‘s all about Food,10.0
Postel Usedom Wolgast,Usedom,Deutschland, Marc F,10.0
Postel Usedom Wolgast,Usedom,Deutschland, Sabine H,10.0
Postel Usedom Wolgast,Usedom,Deutschland, Camilla S,8.0
Postel Usedom Wolgast,Usedom,Deutschland, Kati S,10.0
Postel Usedom Wolgast,Usedom,Deutschland,Kristine G,9.0
Postel Usedom Wolgast,Usedom,Deutschland,Explore763945,1.0
Postel Usedom Wolgast,Usedom,Deutschland,jkerber2018,8.0
Le Meridien Grand Hotel Nürnberg,Nürnberg,Deutschland,Jonas,2.0
Le Meridien Grand Hotel Nürnberg,Nürnberg,Deutschland, Willy T,8.0
Le Meridien Grand Hotel Nürnberg,Nürnberg,Deutschland, gbaune,10.0
Le Meridien Grand Hotel Nürnberg,Nürnberg,Deutschland, Samuel9612,4.0
Le Meridien Grand Hotel Nürnberg,Nürnberg,Deutschland, h_tobias,10.0
Le Meridien Grand Hotel Nürnberg,Nürnberg,Deutschland,Andrea B,7.0
